,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue
180,318135,Burnley,Bolton,12/26/2009 14:00:00,14,19,18,16,1-1,18,16,0,2.38,3.3,3,2.25,3.2,3.1,2.35,3.1,3,2.3,3.3,2.9,2.25,3.3,75,72,70,72,77,75,73,75,33,25,20,38.45,1.17,32,25.3,18,85.33,2.67
181,318136,Birmingham,Chelsea,12/26/2009 11:45:00,7,28,1,41,0-0,18,18,1,6.5,3.8,1.57,6.95,4,1.45,6.25,3.6,1.57,6,3.7,1.55,7,4,73,75,71,74,85,84,84,83,36,25.5,18,63.5,1.76,33,25.5,24,443.9,13.45
182,318137,Arsenal,Aston Villa,12/27/2009 13:30:00,3,35,4,35,3-0,17,18,0,1.73,3.5,5,1.6,3.75,5.25,1.73,3.5,4.75,1.65,3.5,5.3,1.73,3.5,85,82,82,81,82,79,76,79,45,21.7,31,281,6.24,31,25.5,13,160.4,5.17
183,318138,Wolves,Man City,12/28/2009 19:45:00,15,19,6,32,0-3,19,18,0,4.5,3.6,1.8,4.8,3.5,1.7,4.5,3.5,1.77,4.3,3.4,1.8,3.75,3.5,75,72,69,72,84,80,80,81,37,24.1,19,59.7,1.61,40,24.1,24,314.9,7.87
184,318139,Tottenham,West Ham,12/28/2009 11:45:00,5,34,17,18,2-0,19,19,0,1.44,4.2,8,1.4,4.25,7.5,1.44,4.1,7.25,1.45,4,7,1.44,3.75,81,78,78,79,76,76,75,76,41,23.3,20,249.2,6.08,35,23.8,20,118.3,3.38
185,318140,Stoke,Birmingham,12/28/2009 14:00:00,11,21,8,29,0-1,18,19,0,2.4,3.25,3,2.4,3.15,2.85,2.4,3.2,2.85,2.4,3.2,2.85,2.3,3.25,76,72,75,73,73,75,71,74,37,25.9,18,76.8,2.08,36,25.5,18,63.5,1.76
186,318141,Portsmouth,Arsenal,12/30/2009 18:45:00,20,5,3,38,1-4,19,18,0,6.5,4,1.53,6.5,3.8,1.5,6.25,3.75,1.53,6,3.7,1.55,6,4,75,74,74,75,85,82,82,81,45,25.4,29,99.85,2.22,45,21.7,31,281,6.24
187,318142,Everton,Burnley,12/28/2009 14:00:00,12,22,14,19,2-0,18,19,1,1.57,3.8,6.5,1.5,3.9,6.25,1.57,3.6,6.25,1.6,3.6,5.6,1.53,3.5,80,77,79,79,75,72,70,72,42,23.1,23,221.55,5.28,33,25,20,38.45,1.17
188,318143,Chelsea,Fulham,12/28/2009 15:00:00,1,42,9,27,2-1,19,18,0,1.36,4.5,10,1.35,4.6,8,1.4,4.25,8,1.4,4.3,7.5,1.33,4,85,84,84,83,76,76,77,76,33,25.5,24,443.9,13.45,42,25.3,28,92.8,2.21
189,318144,Bolton,Hull,12/29/2009 19:00:00,18,17,19,17,2-2,17,19,0,1.8,3.6,4.75,1.75,3.45,4.5,1.8,3.4,4.5,1.85,3.4,4,1.83,3.5,77,75,73,75,70,72,73,73,32,25.3,18,85.33,2.67,37,26,23,75.65,2.04
190,318145,Blackburn,Sunderland,12/28/2009 14:00:00,12,20,10,22,2-2,18,19,0,2.1,3.3,3.6,2.15,3.25,3.25,2.15,3.25,3.3,2,3.3,3.6,2.1,3.2,75,75,75,75,78,77,74,75,35,25.3,29,90.3,2.58,38,24.5,26,131.7,3.47
191,318146,Aston Villa,Liverpool,12/29/2009 19:45:00,4,35,7,30,0-1,19,19,0,2.8,3.25,2.6,2.65,3.2,2.55,2.7,3.25,2.5,2.6,3.2,2.6,2.62,3.3,82,79,76,79,88,82,81,82,31,25.5,13,160.4,5.17,30,24.4,24,336.6,11.22
192,318147,Man Utd,Wigan,12/30/2009 19:00:00,2,40,15,20,5-0,19,18,0,1.2,6.5,15,1.18,6,15,1.2,6,13,1.22,5.3,13,1.2,6.5,86,81,84,82,74,74,74,74,33,25,22,362.95,11,35,25.4,27,73.9,2.11
193,318148,Wigan,Aston Villa,03/16/2010 19:45:00,15,28,7,46,1-2,29,27,0,3.6,3.3,2.1,3.45,3.3,2.05,3.4,3.25,2.1,3.2,3.2,2.2,3.3,3.25,74,74,74,74,82,79,76,79,35,25.4,27,73.9,2.11,31,25.5,13,160.4,5.17
194,318150,Man City,Blackburn,01/11/2010 20:00:00,6,35,13,21,4-1,19,20,0,1.44,4.33,8,1.4,4.3,7.5,1.4,4.2,8,1.45,4,7,1.4,4.5,84,80,80,81,75,75,75,75,40,24.1,24,314.9,7.87,35,25.3,29,90.3,2.58
195,318151,Liverpool,Tottenham,01/20/2010 20:00:00,7,34,4,38,2-0,21,21,0,2.4,3.25,3,2.3,3.3,2.9,2.4,3.25,2.85,2.3,3.3,2.9,2.1,3.2,88,82,81,82,81,78,78,79,30,24.4,24,336.6,11.22,41,23.3,20,249.2,6.08
196,318153,Fulham,Portsmouth,02/03/2010 19:00:00,10,27,20,6,1-0,23,23,0,1.67,3.5,6,1.65,3.45,5.35,1.7,3.5,5,1.7,3.5,4.9,1.67,3.4,76,76,77,76,75,74,74,75,42,25.3,28,92.8,2.21,45,25.4,29,99.85,2.22
197,318154,Burnley,Stoke,03/10/2010 19:45:00,19,23,11,34,1-1,28,27,0,2.5,3.3,2.88,2.45,3.2,2.75,2.5,3.2,2.75,2.4,3.2,2.85,2.38,3.2,75,72,70,72,76,72,75,73,33,25,20,38.45,1.17,37,25.9,18,76.8,2.08
198,318155,Sunderland,Bolton,03/09/2010 19:45:00,16,27,14,28,4-0,28,29,1,2.1,3.25,3.75,2,3.25,3.65,2,3.2,3.75,2.1,3.25,3.4,2.1,3.2,78,77,74,75,77,75,73,75,38,24.5,26,131.7,3.47,32,25.3,18,85.33,2.67
199,318156,Birmingham,Man Utd,01/09/2010 16:30:00,8,32,2,43,1-1,20,20,1,6.5,3.6,1.62,5.5,3.65,1.6,6,3.75,1.55,5.3,3.5,1.65,6,3.75,73,75,71,74,86,81,84,82,36,25.5,18,63.5,1.76,33,25,22,362.95,11
200,318157,Arsenal,Everton,01/09/2010 14:00:00,3,41,12,22,2-2,19,19,0,1.4,4.5,8.5,1.4,4.15,8,1.4,4.2,8,1.4,4.3,7.5,1.36,4.5,85,82,82,81,80,77,79,79,45,21.7,31,281,6.24,42,23.1,23,221.55,5.28
201,318159,Stoke,Liverpool,01/16/2010 12:45:00,12,21,7,33,1-1,19,20,0,3.5,3.2,2.2,3.9,3.2,1.95,3.4,3.15,2.15,3.6,3.3,2,3.5,3.25,76,72,75,73,88,82,81,82,37,25.9,18,76.8,2.08,30,24.4,24,336.6,11.22
202,318160,Tottenham,Hull,01/16/2010 14:00:00,5,37,18,18,0-0,20,20,0,1.25,6,11,1.25,5.5,10,1.25,5.5,10,1.3,4.8,9.5,1.25,5.5,81,78,78,79,70,72,73,73,41,23.3,20,249.2,6.08,37,26,23,75.65,2.04
203,318161,Wolves,Wigan,01/16/2010 14:00:00,14,19,15,19,0-2,20,19,1,2.3,3.25,3.2,2.3,3.25,2.95,2.3,3.1,3.1,2.2,3.2,3.2,2.3,3.2,75,72,69,72,74,74,74,74,37,24.1,19,59.7,1.61,35,25.4,27,73.9,2.11
204,318162,Man Utd,Burnley,01/16/2010 14:00:00,2,44,15,20,3-0,21,20,0,1.17,7,17,1.15,7,14,1.17,6.5,15,1.17,6,15,1.17,7,86,81,84,82,75,72,70,72,33,25,22,362.95,11,33,25,20,38.45,1.17
205,318163,Everton,Man City,01/16/2010 16:30:00,12,23,4,38,2-0,20,20,0,2.88,3.25,2.5,3,3.3,2.25,2.85,3.2,2.4,2.7,3.2,2.5,2.8,3.3,80,77,79,79,84,80,80,81,42,23.1,23,221.55,5.28,40,24.1,24,314.9,7.87
206,318164,Chelsea,Sunderland,01/16/2010 14:00:00,1,45,10,23,7-2,20,20,0,1.22,6,15,1.2,6,12,1.22,6,11,1.22,5.3,13,1.22,6,85,84,84,83,78,77,74,75,33,25.5,24,443.9,13.45,38,24.5,26,131.7,3.47
207,318165,Bolton,Arsenal,01/17/2010 16:00:00,17,18,3,42,0-2,18,20,0,6.5,4,1.53,6.25,3.6,1.55,6,3.75,1.55,6,3.7,1.55,6,3.6,77,75,73,75,85,82,82,81,32,25.3,18,85.33,2.67,45,21.7,31,281,6.24
208,318166,Blackburn,Fulham,01/17/2010 15:00:00,13,21,9,27,2-0,21,19,0,2.4,3.25,3,2.15,3.2,3.3,2.4,3.25,2.85,2.2,3.2,3.2,2.3,3.2,75,75,75,75,76,76,77,76,35,25.3,29,90.3,2.58,42,25.3,28,92.8,2.21
209,318167,Aston Villa,West Ham,01/17/2010 13:30:00,6,35,19,18,0-0,20,20,0,1.53,3.8,7,1.5,3.75,6.75,1.55,3.6,6.5,1.55,3.7,6,1.57,3.75,82,79,76,79,76,76,75,76,31,25.5,13,160.4,5.17,35,23.8,20,118.3,3.38
210,318169,Tottenham,Fulham,01/26/2010 20:00:00,4,38,9,27,2-0,22,21,0,1.57,3.75,6.5,1.6,3.45,6,1.57,3.75,5.75,1.57,3.6,6,1.44,3.75,81,78,78,79,76,76,77,76,41,23.3,20,249.2,6.08,42,25.3,28,92.8,2.21
211,318170,Stoke,Man City,02/16/2010 19:45:00,11,30,7,42,1-1,24,25,0,3.1,3.2,2.38,3.15,3.25,2.2,3.1,3.1,2.3,3.2,3.2,2.2,3.1,3.25,76,72,75,73,84,80,80,81,37,25.9,18,76.8,2.08,40,24.1,24,314.9,7.87
212,318172,Man Utd,Hull,01/23/2010 14:00:00,3,47,19,19,4-0,22,21,0,1.14,6.5,15,1.15,7,14,1.15,7,15,1.17,6.5,14,1.17,7,86,81,84,82,70,72,73,73,33,25,22,362.95,11,37,26,23,75.65,2.04
213,318173,Bolton,Burnley,01/26/2010 19:00:00,18,18,15,21,1-0,20,21,0,1.8,3.6,4.5,1.75,3.5,4.5,1.75,3.5,4.5,1.8,3.4,4.3,1.8,3.2,77,75,73,75,75,72,70,72,32,25.3,18,85.33,2.67,33,25,20,38.45,1.17
214,318175,Chelsea,Birmingham,01/27/2010 18:45:00,1,49,8,36,3-0,21,21,0,1.22,6,15,1.25,5.25,11,1.25,5.5,11,1.25,5,12,1.25,4.5,85,84,84,83,73,75,71,74,33,25.5,24,443.9,13.45,36,25.5,18,63.5,1.76
215,318176,Blackburn,Wigan,01/27/2010 19:00:00,12,24,14,22,2-1,21,21,0,1.95,3.4,4,1.95,3.25,3.85,1.95,3.35,3.75,1.9,3.3,3.9,1.91,3.2,75,75,75,75,74,74,74,74,35,25.3,29,90.3,2.58,35,25.4,27,73.9,2.11
216,318178,West Ham,Blackburn,01/30/2010 15:00:00,16,20,10,27,0-0,22,23,0,2.1,3.3,3.6,2.1,3.2,3.4,2.1,3.25,3.4,2.1,3.25,3.4,2.1,3.4,76,76,75,76,75,75,75,75,35,23.8,20,118.3,3.38,35,25.3,29,90.3,2.58
217,318180,Sunderland,Stoke,02/01/2010 19:00:00,13,23,12,25,0-0,22,21,0,2,3.4,3.8,1.95,3.3,3.75,2,3.3,3.6,2.05,3.25,3.5,2,3.4,78,77,74,75,76,72,75,73,38,24.5,26,131.7,3.47,37,25.9,18,76.8,2.08
218,318181,Man City,Portsmouth,01/31/2010 13:30:00,6,38,20,6,2-0,21,21,0,1.29,5,13,1.3,4.75,10,1.27,5,11,1.35,4.5,8.5,1.3,5,84,80,80,81,75,74,74,75,40,24.1,24,314.9,7.87,45,25.4,29,99.85,2.22
219,318182,Liverpool,Bolton,01/30/2010 15:00:00,5,38,15,21,2-0,23,21,0,1.44,4.33,7.5,1.42,4,7.75,1.45,4,7,1.45,4,7,1.44,4.33,88,82,81,82,77,75,73,75,30,24.4,24,336.6,11.22,32,25.3,18,85.33,2.67
220,318184,Fulham,Aston Villa,01/30/2010 14:00:00,10,27,7,37,0-2,22,22,0,2.7,3.2,2.7,2.6,3.2,2.6,2.6,3.25,2.6,2.6,3.2,2.6,2.62,3.3,76,76,77,76,82,79,76,79,42,25.3,28,92.8,2.21,31,25.5,13,160.4,5.17
221,318185,Burnley,Chelsea,01/30/2010 16:30:00,18,20,1,51,1-2,22,22,0,13,5,1.29,10,4.7,1.3,11,5,1.27,9,4.6,1.33,10,5.5,75,72,70,72,85,84,84,83,33,25,20,38.45,1.17,33,25.5,24,443.9,13.45
222,318186,Arsenal,Man Utd,01/31/2010 16:00:00,2,50,3,49,1-3,23,23,0,2.6,3.25,2.8,2.4,3.3,2.75,2.6,3.25,2.6,2.3,3.2,3,2.6,3.2,85,82,82,81,86,81,84,82,45,21.7,31,281,6.24,33,25,22,362.95,11
223,318188,Man Utd,Portsmouth,02/06/2010 14:00:00,2,53,20,6,5-0,24,24,0,1.13,8.5,23,1.1,8.5,18,1.13,7.25,19,1.12,7,22,1.12,8,86,81,84,82,75,74,74,75,33,25,22,362.95,11,45,25.4,29,99.85,2.22
224,318189,Stoke,Blackburn,02/06/2010 15:00:00,12,26,11,28,3-0,22,24,1,2.3,3.1,3.4,2.2,3.2,3.15,2.25,3.2,3.1,2.2,3.2,3.2,2.25,3.2,76,72,75,73,75,75,75,75,37,25.9,18,76.8,2.08,35,25.3,29,90.3,2.58
225,318190,Sunderland,Wigan,02/06/2010 14:00:00,13,24,14,22,1-1,23,22,0,2,3.4,3.8,2,3.25,3.65,2,3.3,3.6,2.1,3.25,3.4,2,3.4,78,77,74,75,74,74,74,74,38,24.5,26,131.7,3.47,35,25.4,27,73.9,2.11
226,318191,Tottenham,Aston Villa,02/06/2010 17:30:00,4,42,6,40,0-0,24,23,0,2.1,3.3,3.6,2.1,3.3,3.65,2.1,3.25,3.4,2.1,3.25,3.4,2,3.4,81,78,78,79,82,79,76,79,41,23.3,20,249.2,6.08,31,25.5,13,160.4,5.17
227,318275,Bolton,Fulham,02/06/2010 14:00:00,17,21,10,30,0-0,22,24,0,2.25,3.3,3.25,2.2,3.25,3.1,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.3,77,75,73,75,76,76,77,76,32,25.3,18,85.33,2.67,42,25.3,28,92.8,2.21
228,318278,Liverpool,Everton,02/06/2010 11:45:00,6,41,9,35,1-0,24,23,1,1.83,3.5,4.33,1.85,3.45,4.5,1.85,3.4,4.1,1.75,3.5,4.6,1.8,3.5,88,82,81,82,80,77,79,79,30,24.4,24,336.6,11.22,42,23.1,23,221.55,5.28
229,318279,Hull,Man City,02/07/2010 12:30:00,18,20,5,42,2-1,24,23,0,5.5,3.4,1.73,5.45,3.55,1.7,4.75,3.5,1.72,4.9,3.5,1.7,5,3.5,70,72,73,73,84,80,80,81,37,26,23,75.65,2.04,40,24.1,24,314.9,7.87
230,318281,Fulham,Burnley,02/09/2010 19:00:00,10,31,15,23,3-0,25,24,0,1.73,3.5,5.25,1.65,3.5,5.25,1.73,3.5,4.75,1.7,3.5,4.9,1.73,3.5,76,76,77,76,75,72,70,72,42,25.3,28,92.8,2.21,33,25,20,38.45,1.17
231,318284,Wigan,Stoke,02/09/2010 19:45:00,16,23,11,29,1-1,23,23,0,2.2,3.3,3.4,2.15,3.25,3.25,2.15,3.25,3.3,2.2,3.2,3.2,2.2,3.3,74,74,74,74,76,72,75,73,35,25.4,27,73.9,2.11,37,25.9,18,76.8,2.08
232,318287,Aston Villa,Man Utd,02/10/2010 19:45:00,6,41,2,56,1-1,24,25,1,4.2,3.5,1.91,4.2,3.5,1.8,4,3.3,1.9,3.9,3.3,1.9,4,3.4,82,79,76,79,86,81,84,82,31,25.5,13,160.4,5.17,33,25,22,362.95,11
233,318288,Everton,Chelsea,02/10/2010 19:00:00,9,32,1,58,2-1,24,25,0,5,3.6,1.73,5.25,3.75,1.6,5,3.6,1.67,4.9,3.5,1.7,5,3.5,80,77,79,79,85,84,84,83,42,23.1,23,221.55,5.28,33,25.5,24,443.9,13.45
234,318290,Fulham,Birmingham,02/21/2010 15:00:00,10,34,9,37,2-1,26,25,0,2.1,3.25,3.75,2.1,3.25,3.35,2.1,3.25,3.4,2.1,3.25,3.4,2.1,3.3,76,76,77,76,73,75,71,74,42,25.3,28,92.8,2.21,36,25.5,18,63.5,1.76
235,318291,Portsmouth,Stoke,02/20/2010 16:30:00,20,7,11,31,1-2,25,25,1,2.38,3.25,3.1,2.3,3.25,2.95,2.3,3.25,3,2.3,3.2,3,2.3,3.3,75,74,74,75,76,72,75,73,45,25.4,29,99.85,2.22,37,25.9,18,76.8,2.08
236,318292,West Ham,Hull,02/20/2010 14:00:00,14,24,17,24,3-0,25,26,1,1.75,3.6,4.75,1.75,3.5,4.5,1.75,3.4,4.75,1.8,3.4,4.3,1.73,3.5,76,76,75,76,70,72,73,73,35,23.8,20,118.3,3.38,37,26,23,75.65,2.04
237,318293,Blackburn,Bolton,02/21/2010 12:00:00,12,31,19,23,3-0,26,25,0,1.95,3.25,4.33,1.95,3.35,4.15,1.95,3.3,3.8,2,3.3,3.6,1.91,3.4,75,75,75,75,77,75,73,75,35,25.3,29,90.3,2.58,32,25.3,18,85.33,2.67
238,318294,Everton,Man Utd,02/20/2010 11:45:00,9,35,2,57,3-1,25,26,0,4.5,3.6,1.8,4.75,3.55,1.78,4.33,3.4,1.8,4.3,3.4,1.8,5,3.5,80,77,79,79,86,81,84,82,42,23.1,23,221.55,5.28,33,25,22,362.95,11
239,318295,Arsenal,Sunderland,02/20/2010 14:00:00,3,52,13,26,2-0,26,25,0,1.22,6,15,1.2,6,12,1.22,6,11,1.2,5.5,14,1.2,6,85,82,82,81,78,77,74,75,45,21.7,31,281,6.24,38,24.5,26,131.7,3.47
240,318298,Man City,Liverpool,02/21/2010 15:00:00,4,45,5,44,0-0,25,26,0,2.4,3.3,3,2.5,3.3,2.85,2.4,3.25,2.85,2.4,3.3,2.8,2.5,3.3,84,80,80,81,88,82,81,82,40,24.1,24,314.9,7.87,30,24.4,24,336.6,11.22
241,318299,Aston Villa,Burnley,02/21/2010 14:00:00,7,42,18,23,5-2,25,25,0,1.36,4.5,10,1.35,4.5,8.5,1.4,4.25,8,1.4,4.3,7.5,1.36,4.5,82,79,76,79,75,72,70,72,31,25.5,13,160.4,5.17,33,25,20,38.45,1.17
242,318300,Sunderland,Fulham,02/28/2010 14:00:00,14,26,10,37,0-0,26,27,0,2.2,3.2,3.5,2.15,3.25,3.25,2.2,3.2,3.2,2.2,3.2,3.2,2.1,3.3,78,77,74,75,76,76,77,76,38,24.5,26,131.7,3.47,42,25.3,28,92.8,2.21
243,318304,Liverpool,Blackburn,02/28/2010 15:00:00,7,45,12,34,2-1,27,27,0,1.36,4.75,9,1.35,4.25,9.25,1.35,4.5,8.5,1.37,4.5,8.2,1.36,4.5,88,82,81,82,75,75,75,75,30,24.4,24,336.6,11.22,35,25.3,29,90.3,2.58
244,318308,Burnley,Portsmouth,02/27/2010 14:00:00,18,23,20,7,1-2,26,26,1,2,3.4,3.8,1.95,3.35,3.7,2.1,3.25,3.4,2,3.3,3.6,2.1,3.4,75,72,70,72,75,74,74,75,33,25,20,38.45,1.17,45,25.4,29,99.85,2.22
245,318310,Wigan,Liverpool,03/08/2010 20:00:00,17,24,7,48,1-0,28,28,0,6.5,3.8,1.57,5.75,3.5,1.6,5.75,3.35,1.65,5.3,3.5,1.65,6,3.6,74,74,74,74,88,82,81,82,35,25.4,27,73.9,2.11,30,24.4,24,336.6,11.22
246,318311,West Ham,Bolton,03/06/2010 14:00:00,14,27,15,25,1-2,27,27,1,1.8,3.5,4.5,1.75,3.35,4.75,1.8,3.4,4.5,1.8,3.4,4.3,1.8,3.5,76,76,75,76,77,75,73,75,35,23.8,20,118.3,3.38,32,25.3,18,85.33,2.67
247,318312,Man City,Tottenham,05/05/2010 20:00:00,5,66,4,67,0-1,36,36,0,2,3.4,3.8,1.9,3.5,3.7,2,3.4,3.5,1.9,3.3,3.7,2,3.5,84,80,80,81,81,78,78,79,40,24.1,24,314.9,7.87,41,23.3,20,249.2,6.08
248,318313,Portsmouth,Chelsea,03/24/2010 19:45:00,20,13,3,65,0-5,30,30,0,12,5,1.3,11,5.25,1.25,10,5.25,1.27,10,5,1.27,8,4.5,75,74,74,75,85,84,84,83,45,25.4,29,99.85,2.22,33,25.5,24,443.9,13.45
249,318314,Everton,Hull,03/07/2010 16:00:00,10,38,18,23,5-1,27,27,0,1.36,4.5,10,1.35,4.5,8.5,1.35,4.5,9,1.4,4.3,7.5,1.4,4.5,80,77,79,79,70,72,73,73,42,23.1,23,221.55,5.28,37,26,23,75.65,2.04
250,318317,Arsenal,Burnley,03/06/2010 15:00:00,3,58,19,23,3-1,28,27,0,1.14,7.5,21,1.15,6.5,17,1.15,7,15,1.15,6.5,15,1.12,8,85,82,82,81,75,72,70,72,45,21.7,31,281,6.24,33,25,20,38.45,1.17
251,318318,Wolves,Man Utd,03/06/2010 17:30:00,16,24,2,60,0-1,27,28,0,10,5,1.33,10,4.75,1.3,10,4.75,1.3,8.5,4.5,1.35,10,5,75,72,69,72,86,81,84,82,37,24.1,19,59.7,1.61,33,25,22,362.95,11
252,318320,Tottenham,Blackburn,03/13/2010 12:45:00,4,49,12,34,3-1,28,28,0,1.44,4.33,7.5,1.42,4.4,8.15,1.45,4,7,1.5,3.9,6.5,1.44,4.2,81,78,78,79,75,75,75,75,41,23.3,20,249.2,6.08,35,25.3,29,90.3,2.58
253,318321,Sunderland,Man City,03/14/2010 16:00:00,13,30,5,49,1-1,28,27,0,3.6,3.4,2.1,3.55,3.4,2.1,3.5,3.2,2.1,3.6,3.3,2,3.5,3.3,78,77,74,75,84,80,80,81,38,24.5,26,131.7,3.47,40,24.1,24,314.9,7.87
254,318322,Stoke,Aston Villa,03/13/2010 15:00:00,11,35,7,45,0-0,28,26,0,3.3,3.25,2.25,3.25,3.25,2.3,3.2,3.2,2.2,2.9,3.2,2.35,3.2,3.2,76,72,75,73,82,79,76,79,37,25.9,18,76.8,2.08,31,25.5,13,160.4,5.17
255,318324,Liverpool,Portsmouth,03/15/2010 19:00:00,6,48,20,10,4-1,29,28,0,1.25,5.5,13,1.25,5.25,11,1.25,5,13,1.25,5,12,1.22,6,88,82,81,82,75,74,74,75,30,24.4,24,336.6,11.22,45,25.4,29,99.85,2.22
256,318326,Birmingham,Everton,03/13/2010 14:00:00,8,43,9,41,2-2,28,28,0,3,3.25,2.4,2.85,3.1,2.45,2.85,3.2,2.4,2.7,3.2,2.5,2.8,3.3,73,75,71,74,80,77,79,79,36,25.5,18,63.5,1.76,42,23.1,23,221.55,5.28
257,318327,Bolton,Wigan,03/13/2010 15:00:00,14,29,15,28,4-0,29,28,0,2.1,3.3,3.6,2.05,3.25,3.5,2.1,3.2,3.5,2,3.3,3.6,2.1,3.3,77,75,73,75,74,74,74,74,32,25.3,18,85.33,2.67,35,25.4,27,73.9,2.11
258,318330,Wigan,Burnley,03/20/2010 14:00:00,15,28,18,24,1-0,30,30,0,1.73,3.6,5,1.75,3.25,5,1.75,3.5,4.5,1.8,3.4,4.3,1.8,3.5,74,74,74,74,75,72,70,72,35,25.4,27,73.9,2.11,33,25,20,38.45,1.17
259,318331,Sunderland,Birmingham,03/20/2010 14:00:00,14,31,8,44,3-1,29,29,0,2.2,3.2,3.5,2.1,3.2,3.4,2.15,3.2,3.4,2.2,3.2,3.2,2.1,3.3,78,77,74,75,73,75,71,74,38,24.5,26,131.7,3.47,36,25.5,18,63.5,1.76
260,318334,Blackburn,Chelsea,03/21/2010 16:00:00,12,34,2,64,1-1,29,29,0,7.5,4.33,1.44,8,3.75,1.45,7,4,1.45,7,4,1.45,7.5,4.2,75,75,75,75,85,84,84,83,35,25.3,29,90.3,2.58,33,25.5,24,443.9,13.45
261,318335,Portsmouth,Hull,03/20/2010 15:00:00,20,10,19,24,3-2,29,29,0,2.2,3.2,3.5,2.1,3.2,3.4,2.15,3.2,3.4,2.1,3.3,3.35,2.1,3.4,75,74,74,75,70,72,73,73,45,25.4,29,99.85,2.22,37,26,23,75.65,2.04
262,318337,Fulham,Man City,03/21/2010 15:00:00,10,38,6,50,1-2,29,28,0,3.1,3.25,2.38,2.95,3.25,2.3,3.1,3.2,2.25,2.85,3.2,2.4,3.1,3.3,76,76,77,76,84,80,80,81,42,25.3,28,92.8,2.21,40,24.1,24,314.9,7.87
263,318342,Tottenham,Portsmouth,03/27/2010 14:00:00,4,55,20,13,2-0,31,31,0,1.2,6,17,1.2,5.75,13.5,1.25,5.25,11,1.25,5.5,10,1.2,5,81,78,78,79,75,74,74,75,41,23.3,20,249.2,6.08,45,25.4,29,99.85,2.22
264,318343,Bolton,Man Utd,03/27/2010 16:30:00,14,32,1,69,0-4,31,31,0,8.5,4.5,1.4,7.25,4.4,1.4,8,4.25,1.4,7.3,4.1,1.43,8,4,77,75,73,75,86,81,84,82,32,25.3,18,85.33,2.67,33,25,22,362.95,11
265,318345,Wolves,Everton,03/27/2010 14:00:00,15,31,8,48,0-0,31,31,0,3.8,3.4,2,3.6,3.3,2,3.5,3.3,2.05,3.4,3.3,2.05,3.2,3.2,75,72,69,72,80,77,79,79,37,24.1,19,59.7,1.61,42,23.1,23,221.55,5.28
266,318346,Hull,Fulham,03/27/2010 14:00:00,19,24,10,38,2-0,30,31,0,2.4,3.25,3,2.45,3.25,2.75,2.4,3.25,2.85,2.2,3.3,3.1,2.4,3.25,70,72,73,73,76,76,77,76,37,26,23,75.65,2.04,42,25.3,28,92.8,2.21
267,318347,Chelsea,Aston Villa,03/27/2010 14:00:00,2,68,6,51,7-1,31,30,0,1.4,4.75,8,1.4,4.4,7.25,1.42,4,8,1.35,4.7,8,1.36,3.75,85,84,84,83,82,79,76,79,33,25.5,24,443.9,13.45,31,25.5,13,160.4,5.17
268,318348,Burnley,Blackburn,03/28/2010 13:00:00,18,24,10,38,0-1,31,31,0,2.5,3.25,2.88,2.6,3.2,2.6,2.6,3.25,2.6,2.6,3.2,2.6,2.5,3.2,75,72,70,72,75,75,75,75,33,25,20,38.45,1.17,35,25.3,29,90.3,2.58
269,318351,Stoke,Hull,04/03/2010 15:00:00,11,39,18,27,2-0,32,32,0,1.8,3.5,4.5,1.75,3.3,4.8,1.75,3.4,4.75,1.8,3.4,4.3,1.73,3.4,76,72,75,73,70,72,73,73,37,25.9,18,76.8,2.08,37,26,23,75.65,2.04
270,318353,Man Utd,Chelsea,04/03/2010 12:45:00,1,72,2,68,1-2,32,32,0,2.63,3.2,2.75,2.5,3.2,2.7,2.55,3.2,2.7,2.5,3.1,2.8,2.4,3.3,86,81,84,82,85,84,84,83,33,25,22,362.95,11,33,25.5,24,443.9,13.45
271,318357,Bolton,Aston Villa,04/03/2010 15:00:00,15,32,7,51,0-1,32,31,0,2.88,3.25,2.5,3.1,3.3,2.2,3,3.25,2.3,2.95,3.1,2.4,2.6,3.2,77,75,73,75,82,79,76,79,32,25.3,18,85.33,2.67,31,25.5,13,160.4,5.17
272,318358,Birmingham,Liverpool,04/04/2010 15:00:00,9,45,6,54,1-1,32,32,0,4.5,3.5,1.83,4.5,3.5,1.75,4.5,3.5,1.75,4.3,3.4,1.8,4.5,3.3,73,75,71,74,88,82,81,82,36,25.5,18,63.5,1.76,30,24.4,24,336.6,11.22
273,318359,Arsenal,Wolves,04/03/2010 15:00:00,3,68,14,32,1-0,32,32,1,1.22,6,15,1.2,6,12,1.2,6,13,1.2,5.5,14,1.17,5.5,85,82,82,81,75,72,69,72,45,21.7,31,281,6.24,37,24.1,19,59.7,1.61
