,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
35,1115498,Torino,Genoa,12/22/2016 19:45:00,9.0,25.0,12.0,23.0,1-0,17,17,1.83,3.6,4.5,1.8,3.75,4.4,1.85,3.45,4.0,1.8,3.6,4.33,1.81,3.86,4.81,49,23.2,22,133.4,2.72,44,24.8,23,107.63,2.45,78,78,75,77,74,75,75,75
36,1115510,Empoli,Palermo,01/07/2017 17:00:00,17.0,14.0,18.0,10.0,1-0,18,18,2.05,3.3,3.8,2.0,3.3,4.1,2.0,3.3,3.6,2.0,3.1,4.0,2.08,3.3,4.22,42,23.5,17,58.33,1.39,39,23.4,23,42.78,1.1,72,73,73,73,73,72,73,72
37,1115515,Napoli,Sampdoria,01/07/2017 19:45:00,3.0,35.0,13.0,23.0,2-1,18,18,1.29,5.5,10.0,1.28,6.0,9.75,1.27,5.2,10.0,1.29,5.75,10.0,1.28,6.35,12.46,37,24.7,22,303.9,8.21,41,23.6,28,87.55,2.14,82,81,79,81,77,75,73,75
38,1115518,Udinese,Inter,01/08/2017 11:30:00,11.0,25.0,7.0,30.0,1-2,18,18,3.75,3.5,2.0,3.8,3.5,2.0,3.3,3.3,2.1,3.75,3.5,1.95,4.14,3.61,1.97,44,23.5,34,105.33,2.39,41,24.4,29,318.85,7.78,75,75,76,76,82,81,79,81
39,1115509,Chievo,Atalanta,01/08/2017 14:00:00,11.0,25.0,6.0,32.0,1-4,18,18,2.75,3.2,2.7,2.75,3.1,2.75,2.65,3.1,2.65,2.75,3.0,2.7,2.88,3.12,2.84,44,25.3,20,45.9,1.04,44,24.5,17,80.23,1.82,75,77,75,76,76,74,75,75
40,1115511,Genoa,Roma,01/08/2017 14:00:00,12.0,23.0,2.0,38.0,0-1,18,18,3.8,3.6,1.95,4.1,3.5,1.91,4.2,3.5,1.8,3.8,3.6,1.91,4.32,3.72,1.93,44,24.8,23,107.63,2.45,47,22.7,25,285.43,6.07,74,75,75,75,82,81,81,81
41,1115513,Lazio,Crotone,01/08/2017 14:00:00,4.0,34.0,19.0,9.0,1-0,18,17,1.29,5.25,12.0,1.26,5.75,12.0,1.27,5.2,10.0,1.25,5.5,11.0,1.27,6.24,13.33,45,22.8,32,171.25,3.81,37,24.0,12,24.9,0.673,81,79,78,79,70,71,70,70
42,1115517,Sassuolo,Torino,01/08/2017 14:00:00,16.0,17.0,8.0,28.0,0-0,18,18,2.7,3.4,2.6,2.85,3.25,2.55,2.6,3.2,2.6,2.8,3.3,2.5,2.93,3.43,2.58,47,23.6,7,92.9,1.98,49,23.2,22,133.4,2.72,76,76,76,76,78,78,75,77
43,1115512,Juventus,Bologna,01/08/2017 19:45:00,1.0,42.0,15.0,20.0,3-0,17,17,1.18,7.0,17.0,1.18,7.5,15.0,1.17,6.5,14.0,1.2,6.5,17.0,1.21,7.41,17.6,38,25.2,19,422.0,11.11,47,23.6,21,86.78,1.85,89,84,85,85,76,74,74,75
44,1115160,Crotone,Bologna,01/14/2017 17:00:00,19.0,9.0,15.0,20.0,0-1,18,18,3.0,3.0,2.6,2.9,3.1,2.6,2.6,3.2,2.6,2.9,3.0,2.5,3.05,3.14,2.67,37,24.0,12,24.9,0.673,47,23.6,21,86.78,1.85,70,71,70,70,76,74,74,75
