,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
67,411135,Newcastle,Blackburn,11/10/2010 18:45:00,5,17,16,12,1-2,11,11,0,1.91,3.4,4.2,1.91,3.3,3.9,1.9,3.3,4,1.9,3.3,3.7,2,3.4,38,23.7,17,95.65,2.52,37,25.1,29,95.1,2.57,75,73,71,74,75,75,75,75
68,411136,Man City,Birmingham,11/13/2010 14:00:00,4,21,17,12,0-0,12,12,0,1.4,4.5,8.5,1.38,4.5,7.5,1.4,4.25,8,1.4,4.1,7,1.4,4.5,45,23.4,27,382.53,8.5,34,25.8,18,102.9,3.03,84,81,80,82,77,77,76,76
69,411139,Man City,Everton,12/20/2010 19:00:00,3,32,15,18,1-2,17,17,1,1.73,3.6,5,1.65,3.65,5,1.7,3.5,5,1.6,3.6,5,1.73,3.5,45,23.4,27,382.53,8.5,32,23.9,21,178.53,5.58,84,81,80,82,80,79,78,78
70,411140,Man City,Man Utd,11/10/2010 19:00:00,4,20,2,23,0-0,11,11,0,2.63,3.25,2.75,2.5,3.2,2.7,2.6,3.25,2.6,2.65,3.3,2.4,2.62,3.3,45,23.4,27,382.53,8.5,43,24.1,29,384.15,8.93,84,81,80,82,85,82,82,82
71,411141,Wolves,Bolton,11/13/2010 14:00:00,19,9,6,16,2-3,12,12,0,2.4,3.1,3.2,2.2,3.2,3.2,2.35,3.2,3,2.4,3.2,2.7,2.4,3.3,42,23.7,23,76.8,1.83,34,25.4,18,93.4,2.75,76,72,73,73,76,76,75,75
72,411142,Man Utd,Blackburn,11/27/2010 14:00:00,2,28,11,18,7-1,14,14,0,1.25,5.5,13,1.22,5.5,12.5,1.3,5,9,1.2,5.5,12,1.29,5.5,43,24.1,29,384.15,8.93,37,25.1,29,95.1,2.57,85,82,82,82,75,75,75,75
73,411145,Chelsea,Fulham,11/10/2010 18:45:00,1,25,13,13,1-0,11,11,0,1.2,6.5,15,1.18,6.25,13,1.2,6.25,12,1.2,5.5,12,1.2,6.5,33,24.5,22,446.15,13.52,34,27.5,27,111.95,3.29,85,84,83,83,79,76,77,77
74,411147,Tottenham,Liverpool,11/28/2010 15:00:00,6,22,9,19,2-1,14,14,0,2,3.4,3.8,2.15,3.4,3.5,2,3.3,3.6,2.1,3.2,3.2,2.1,3.3,38,24.7,21,296,7.79,42,23.5,25,365.5,8.7,80,81,79,80,83,81,81,80
75,411148,West Brom,Newcastle,12/05/2010 12:30:00,12,19,9,19,3-1,15,15,0,2.25,3.3,3.25,2.2,3.3,3.1,2.2,3.2,3.2,2.2,3.2,3,2.25,3.3,37,24.3,24,85.03,2.3,38,23.7,17,95.65,2.52,74,68,70,73,75,73,71,74
76,411154,Blackpool,Man Utd,01/25/2011 18:30:00,12,28,1,48,2-3,23,22,0,8,5,1.36,8.5,4.5,1.35,8,4.75,1.35,7,4.1,1.4,8,5,45,24.2,23,38.1,0.886,43,24.1,29,384.15,8.93,70,70,69,69,85,82,82,82
77,411155,Birmingham,West Ham,11/06/2010 14:00:00,15,11,20,6,2-2,10,10,0,1.91,3.4,4.2,1.91,3.25,4,1.95,3.3,3.8,2,3.2,3.4,1.91,3.4,34,25.8,18,102.9,3.03,39,25.1,24,158.95,4.08,77,77,76,76,74,76,74,75
78,411159,Wigan,Stoke,12/04/2010 14:00:00,18,14,8,20,2-2,15,15,0,2.75,3.2,2.63,2.55,3.25,2.6,2.6,3.25,2.6,2.3,3.2,2.8,2.5,3.3,35,24,24,72.1,2.06,33,27,20,96.4,2.92,71,74,72,73,76,73,75,74
79,411160,Bolton,Tottenham,11/06/2010 11:45:00,11,12,5,15,4-2,10,10,0,3,3.3,2.4,2.9,3.3,2.3,2.9,3.2,2.4,2.8,3.2,2.3,3,3.25,34,25.4,18,93.4,2.75,38,24.7,21,296,7.79,76,76,75,75,80,81,79,80
80,411163,Everton,West Brom,11/27/2010 14:00:00,14,16,16,16,1-4,14,14,1,1.57,3.8,6.5,1.55,3.5,6.5,1.57,3.75,5.75,1.6,3.6,5,1.57,3.75,32,23.9,21,178.53,5.58,37,24.3,24,85.03,2.3,80,79,78,78,74,68,70,73
81,411164,Chelsea,Everton,12/04/2010 14:00:00,2,29,16,16,1-1,15,15,0,1.36,4.75,9,1.35,4.5,8.25,1.35,4.5,9,1.35,4.5,7.3,1.36,5,33,24.5,22,446.15,13.52,32,23.9,21,178.53,5.58,85,84,83,83,80,79,78,78
82,411165,West Brom,Man City,11/07/2010 14:00:00,6,15,4,17,0-2,10,10,1,3.6,3.3,2.1,3.6,3.3,2,3.6,3.2,2.05,3.2,3.2,2.1,3.5,3.3,37,24.3,24,85.03,2.3,45,23.4,27,382.53,8.5,74,68,70,73,84,81,80,82
83,411166,Wigan,Aston Villa,01/25/2011 18:45:00,18,22,15,25,1-2,24,23,0,3.2,3.25,2.3,3,3.2,2.3,3,3.25,2.3,2.7,3.2,2.4,3.1,3.3,35,24,24,72.1,2.06,39,25.1,20,207.75,5.33,71,74,72,73,78,80,78,78
84,411167,Newcastle,Chelsea,11/28/2010 12:30:00,10,18,1,28,1-1,14,14,0,5,3.6,1.73,5,3.6,1.65,4.5,3.6,1.73,4.6,3.5,1.65,5.5,3.75,38,23.7,17,95.65,2.52,33,24.5,22,446.15,13.52,75,73,71,74,85,84,83,83
85,411169,Blackpool,Everton,11/06/2010 14:00:00,9,13,8,13,2-2,10,10,0,4.5,3.6,1.8,4.5,3.5,1.75,4.25,3.5,1.8,4,3.4,1.8,4.5,3.5,45,24.2,23,38.1,0.886,32,23.9,21,178.53,5.58,70,70,69,69,80,79,78,78
86,411170,Chelsea,Man Utd,03/01/2011 18:45:00,5,45,1,57,2-1,26,27,1,2.2,3.2,3.6,2.25,3.2,3.05,2.2,3.2,3.25,2.2,3.1,3.1,2.2,3.3,33,24.5,22,446.15,13.52,43,24.1,29,384.15,8.93,85,84,83,83,85,82,82,82
87,411171,Wolves,Sunderland,11/27/2010 14:00:00,19,9,7,20,3-2,14,14,0,2.6,3.2,2.8,2.55,3.2,2.65,2.55,3.1,2.75,2.4,3.2,2.7,2.62,3.3,42,23.7,23,76.8,1.83,39,23.7,20,137.33,3.52,76,72,73,73,77,74,75,75
88,411173,Tottenham,Sunderland,11/09/2010 19:00:00,7,15,8,15,1-1,11,11,0,1.53,4,6.5,1.48,4,6.5,1.55,3.75,6,1.55,3.7,5.4,1.53,3.75,38,24.7,21,296,7.79,39,23.7,20,137.33,3.52,80,81,79,80,77,74,75,75
89,411174,Man Utd,Sunderland,12/26/2010 14:00:00,1,34,5,27,2-0,16,18,0,1.29,5.5,11,1.25,5.25,11.5,1.27,5.25,10,1.25,5,10,1.25,5.5,43,24.1,29,384.15,8.93,39,23.7,20,137.33,3.52,85,82,82,82,77,74,75,75
